4564
ENST00000425948	23638677	23640424	23717355	2	2	6194
ENST00000428790	23649212	23653333	23717355	2	6	6196
ENST00000423913	23652859	23690292	23717355	2	5	6202
ENST00000421064	23653168	23717346	23717355	2	12	6207
ENST00000434893	23653169	23686913	23717355	2	3	6219
ENST00000417194	23658093	23693184	23717355	2	3	6222
ENST00000435868	23659868	23717294	23717355	2	5	6225
ENST00000438858	23659875	23690490	23717355	2	3	6230
ENST00000458554	23678609	23690296	23717355	2	3	6233
ENST00000451919	23683724	23687979	23717355	2	3	6236
ENST00000437862	23683743	23687818	23717355	2	3	6239
ENST00000441897	23688135	23699175	23717355	1	14	6242
ENST00000401461	23688141	23699175	23717355	1	12	6256
ENST00000612432	23690860	23698650	23717355	1	11	6268
ENST00000615003	23690860	23699170	23717355	1	12	6279
ENST00000290691	23690860	23699175	23717355	1	11	6291
ENST00000460003	23691305	23698977	23717355	1	10	6302
ENST00000423392	23691305	23698977	23717355	1	12	6312
ENST00000467354	23691305	23699175	23717355	1	11	6324
ENST00000452208	23696483	23699175	23717355	1	5	6335
ENST00000460167	23698069	23698543	23717355	1	2	6340
ENST00000432595	23700788	23717266	23717355	2	5	6342
ENST00000444220	23709840	23717326	23717355	2	4	6347
ENST00000437294	23714185	23717355	23717355	2	3	6351
ENST00000341976	23738677	23751091	23717355	2	2	6354
ENST00000398465	23752742	23754408	23751091	2	2	6356
ENST00000248948	23752742	23754467	23754408	2	2	6358
ENST00000498542	23763020	23764362	23754467	1	2	6360
ENST00000477921	23763020	23765860	23764362	1	3	6362
ENST00000402217	23763053	23765860	23765860	1	6	6365
ENST00000305199	23763206	23765860	23765860	1	6	6371
ENST00000382821	23763222	23765860	23765860	1	6	6377
ENST00000520222	23765833	23767875	23765860	2	3	6383
ENST00000401675	23765833	23767941	23767875	2	4	6386
ENST00000484558	23765833	23768442	23767941	2	4	6390
ENST00000523865	23765873	23766463	23768442	2	2	6394
ENST00000517886	23765934	23767919	23768442	2	4	6396
ENST00000465385	23768225	23784315	23768442	1	8	6400
ENST00000477567	23768642	23781006	23784315	1	6	6408
ENST00000489582	23768659	23780665	23784315	1	4	6414
ENST00000215743	23772818	23784315	23784315	1	8	6418
ENST00000465730	23772845	23779696	23784315	1	2	6426
ENST00000428253	23772845	23780483	23784315	1	3	6428
ENST00000437086	23772848	23784315	23784315	1	8	6431
ENST00000460352	23777640	23781099	23784315	1	5	6439
ENST00000434318	23780879	23783440	23784315	1	4	6444
ENST00000493132	23780940	23782314	23784315	1	2	6448
ENST00000492464	23780956	23781750	23784315	1	2	6450
ENST00000488363	23781263	23782627	23784315	1	2	6452
ENST00000480185	23781813	23782482	23784315	1	2	6454
ENST00000624319	23782282	23783957	23784315	2	3	6456
ENST00000417137	23786962	23803421	23784315	1	5	6459
ENST00000344921	23786962	23834515	23803421	1	9	6464
ENST00000263121	23786973	23834515	23834515	1	9	6473
ENST00000407422	23786993	23834515	23834515	1	9	6482
ENST00000407082	23787010	23834182	23834515	1	8	6491
ENST00000634926	23791810	23803321	23834515	1	4	6499
ENST00000635578	23791810	23803321	23834515	1	4	6503
ENST00000491967	23793600	23801459	23834515	1	2	6507
ENST00000477836	23816368	23825315	23834515	1	2	6509
ENST00000464023	23834502	23836513	23834515	2	2	6511
ENST00000406855	23834502	23839005	23836513	2	7	6513
ENST00000404056	23834502	23839005	23839005	2	5	6520
ENST00000290730	23834502	23839127	23839005	2	5	6525
ENST00000493596	23836464	23837683	23839127	2	3	6530
ENST00000464034	23836733	23837697	23839127	2	3	6533
ENST00000488272	23836733	23838202	23839127	2	4	6536
ENST00000318109	23836733	23839003	23839127	2	7	6540
ENST00000476077	23836733	23839011	23839127	2	6	6547
ENST00000464110	23836766	23839003	23839127	2	3	6553
ENST00000609825	23856426	23857038	23839127	2	1	6556
ENST00000345044	23856702	23886308	23857038	1	12	6557
ENST00000403208	23856862	23870181	23886308	1	4	6569
ENST00000398356	23856871	23885535	23886308	1	13	6573
ENST00000405847	23856933	23877327	23886308	1	5	6586
ENST00000467660	23856945	23882951	23886308	1	9	6591
ENST00000405286	23856950	23882950	23886308	1	8	6600
ENST00000255830	23856956	23884932	23886308	1	11	6608
ENST00000489322	23856956	23885550	23886308	1	9	6619
ENST00000440493	23856961	23866805	23886308	1	4	6628
ENST00000473740	23856999	23875210	23886308	1	4	6632
ENST00000611880	23856999	23886111	23886308	1	11	6636
ENST00000492516	23857335	23862324	23886308	1	2	6647
ENST00000423972	23857416	23877286	23886308	1	5	6649
ENST00000418102	23857470	23875188	23886308	1	5	6654
ENST00000491948	23857874	23868795	23886308	1	3	6659
ENST00000436643	23857894	23877171	23886308	1	5	6662
ENST00000405340	23857918	23885552	23886308	1	12	6667
ENST00000461809	23857960	23885535	23886308	1	9	6679
ENST00000316185	23857962	23884866	23886308	1	12	6688
ENST00000433835	23862187	23895222	23886308	1	6	6700
ENST00000624923	23865247	23873276	23895222	2	1	6706
ENST00000482576	23875159	23882951	23895222	1	4	6707
ENST00000472526	23877857	23884783	23895222	1	6	6711
ENST00000491172	23879492	23879789	23895222	2	1	6717
ENST00000473357	23880408	23883306	23895222	1	2	6718
ENST00000486907	23882959	23885535	23895222	1	2	6720
ENST00000215754	23894003	23895225	23895222	1	3	6722
ENST00000406213	23894425	23898929	23895225	2	3	6725
ENST00000465752	23894449	23895226	23898929	1	2	6728
ENST00000498385	23894697	23895226	23898929	1	2	6730
ENST00000609510	23901431	23907067	23898929	2	1	6732
ENST00000439492	23926899	23929573	23907067	1	3	6733
ENST00000443377	23939997	23942797	23929573	1	3	6736
ENST00000440099	23949917	23954041	23942797	1	3	6739
ENST00000290765	23957413	23961185	23954041	2	5	6742
ENST00000404172	23957618	23961152	23961185	2	5	6747
ENST00000423307	23963779	23964373	23961185	1	2	6752
ENST00000215770	23966900	23972531	23964373	1	3	6754
ENST00000609736	23969210	23969872	23972531	1	1	6757
ENST00000398344	23971364	23974583	23972531	2	3	6758
ENST00000350608	23971364	23979827	23974583	2	4	6761
ENST00000428792	23971369	23973182	23979827	2	2	6765
ENST00000404092	23971377	23980468	23979827	2	5	6767
ENST00000444947	23973080	23974490	23980468	2	2	6772
ENST00000403754	23973103	23974458	23980468	2	3	6774
ENST00000430101	23973103	23974458	23980468	2	3	6777
ENST00000506097	23976903	23977584	23980468	2	2	6780
ENST00000402588	23980057	23983709	23980468	1	5	6782
ENST00000634759	23980057	23983914	23983709	1	5	6787
ENST00000621118	23980122	23983910	23983914	1	6	6792
ENST00000437021	23987319	23991420	23983914	2	3	6798
ENST00000611600	23998400	24005360	23991420	2	4	6801
ENST00000612717	23998489	24005452	24005360	2	4	6805
ENST00000621179	23998631	24005355	24005452	2	5	6809
ENST00000617532	24000149	24005360	24005452	2	4	6814
ENST00000612817	24001175	24005276	24005452	2	3	6818
ENST00000617461	24003759	24005408	24005452	2	2	6821
ENST00000440539	24006304	24008257	24005452	2	3	6823
ENST00000454754	24011191	24056303	24008257	1	9	6826
ENST00000263119	24011314	24178627	24056303	1	37	6835
ENST00000617531	24011314	24178627	24178627	1	36	6872
ENST00000405822	24011347	24178627	24178627	1	36	6908
ENST00000445422	24011415	24056317	24178627	1	9	6944
ENST00000398319	24011417	24178627	24178627	1	37	6953
ENST00000474981	24055067	24056524	24178627	1	2	6990
ENST00000484593	24067004	24071182	24178627	1	2	6992
ENST00000496016	24087587	24092012	24178627	1	2	6994
ENST00000467937	24098112	24119605	24178627	1	3	6996
ENST00000444093	24101688	24103353	24178627	1	3	6999
ENST00000337989	24155837	24178626	24178627	1	8	7002
ENST00000495121	24156532	24164488	24178627	1	4	7010
ENST00000485008	24167222	24173397	24178627	1	4	7014
ENST00000459824	24175778	24177537	24178627	1	2	7018
ENST00000358321	24181258	24189109	24178627	1	15	7020
ENST00000463101	24182576	24189105	24189109	1	11	7035
ENST00000263112	24219653	24245077	24189109	2	11	7046
ENST00000327365	24219653	24245141	24245077	2	12	7057
ENST00000425408	24219659	24226111	24245141	2	6	7069
ENST00000398292	24219659	24245058	24245141	2	12	7075
ENST00000424217	24232972	24245081	24245141	2	2	7087
ENST00000623756	24241088	24245107	24245141	2	1	7089
ENST00000402176	24248073	24249465	24245141	2	5	7090
ENST00000414583	24251827	24265524	24249465	1	7	7095
ENST00000441984	24252004	24253288	24265524	1	1	7102
ENST00000419222	24256633	24261899	24265524	1	4	7103
ENST00000444246	24259928	24263763	24265524	2	5	7107
ENST00000396982	24269345	24270133	24265524	2	2	7112
ENST00000437398	24270816	24417738	24270133	1	16	7114
ENST00000421374	24270821	24330400	24417738	1	7	7130
ENST00000314328	24270839	24417739	24417738	1	17	7137
ENST00000416735	24270882	24324303	24417739	1	5	7154
ENST00000541492	24270882	24414772	24417739	1	15	7159
ENST00000358654	24270897	24442355	24417739	1	20	7174
ENST00000440893	24304395	24321687	24442355	1	3	7194
ENST00000472799	24412159	24414751	24442355	1	2	7197
ENST00000467385	24417878	24433191	24442355	1	3	7199
ENST00000486351	24422487	24433207	24442355	1	4	7202
ENST00000424232	24423596	24433666	24442355	1	2	7206
ENST00000611543	24423596	24442355	24442355	1	3	7208
ENST00000486108	24423630	24433728	24442355	1	2	7211
ENST00000464977	24424397	24433422	24442355	1	3	7213
ENST00000444262	24424408	24441344	24442355	1	3	7216
ENST00000496258	24427561	24433653	24442355	1	2	7219
ENST00000337539	24427561	24442359	24442355	1	3	7221
ENST00000496497	24427626	24441172	24442359	1	2	7224
ENST00000326341	24429205	24494799	24442359	2	7	7226
ENST00000472248	24432118	24433491	24494799	1	3	7233
ENST00000610595	24432118	24442355	24494799	1	4	7236
ENST00000618076	24432118	24442355	24494799	1	3	7240
ENST00000436735	24432166	24433596	24494799	1	2	7243
ENST00000439591	24432839	24433633	24494799	1	2	7245
ENST00000427813	24438275	24495073	24494799	2	8	7247
ENST00000412790	24460496	24494794	24495073	2	3	7255
ENST00000415388	24494106	24526667	24495073	1	9	7258
ENST00000326010	24495059	24526584	24526667	1	10	7267
ENST00000382760	24495241	24503737	24526667	1	4	7277
ENST00000432032	24516507	24518385	24526667	1	2	7281
ENST00000498140	24519800	24528389	24526667	1	4	7283
ENST00000486043	24520173	24523699	24528389	1	3	7287
ENST00000621833	24540422	24555934	24528389	2	6	7290
ENST00000407471	24540437	24555181	24555934	2	6	7296
ENST00000435822	24540437	24555315	24555934	2	6	7302
ENST00000398245	24540441	24555170	24555934	2	7	7308
ENST00000490922	24540531	24548031	24555934	2	2	7315
ENST00000404664	24542397	24555934	24555934	2	6	7317
ENST00000447813	24542686	24555088	24555934	2	5	7323
ENST00000402766	24542755	24555124	24555934	2	5	7328
ENST00000493099	24542829	24544082	24555934	2	2	7333
ENST00000480272	24544044	24547389	24555934	2	2	7335
ENST00000407973	24546916	24555858	24555934	2	5	7337
ENST00000468170	24547715	24555123	24555934	2	3	7342
ENST00000490810	24547772	24548960	24555934	2	2	7345
ENST00000215829	24555502	24572771	24555934	1	4	7347
ENST00000468770	24555957	24558085	24572771	1	2	7351
ENST00000402849	24556006	24582051	24572771	1	5	7353
ENST00000404603	24556008	24609979	24582051	1	7	7358
ENST00000439775	24556031	24609149	24609979	1	7	7365
ENST00000248923	24583749	24628967	24609979	1	16	7372
ENST00000318753	24585619	24593062	24628967	2	4	7388
ENST00000446942	24585619	24593065	24628967	2	5	7392
ENST00000491910	24585634	24593072	24628967	2	4	7397
ENST00000404045	24585648	24593063	24628967	2	5	7401
ENST00000460524	24585661	24593078	24628967	2	4	7406
ENST00000495297	24588681	24592284	24628967	2	3	7410
ENST00000465334	24589164	24593033	24628967	2	2	7413
ENST00000464490	24589405	24593207	24628967	2	4	7415
ENST00000456869	24594810	24611170	24628967	1	5	7419
ENST00000411974	24594813	24615106	24628967	1	7	7424
ENST00000438893	24598053	24599397	24628967	1	2	7431
ENST00000412658	24603146	24628133	24628967	1	14	7433
ENST00000445029	24603183	24614813	24628967	1	5	7447
ENST00000419133	24603197	24620467	24628967	1	8	7452
ENST00000400382	24603200	24629001	24628967	1	16	7460
ENST00000438643	24603212	24611191	24629001	1	5	7476
ENST00000452551	24603212	24615126	24629001	1	7	7481
ENST00000412898	24603214	24614850	24629001	1	6	7488
ENST00000400380	24603215	24629000	24629001	1	17	7494
ENST00000455483	24603216	24614903	24629001	1	4	7511
ENST00000430289	24603234	24615070	24629001	1	8	7515
ENST00000447416	24607620	24615124	24629001	1	6	7523
ENST00000432867	24607638	24615077	24629001	1	7	7529
ENST00000451366	24607658	24615092	24629001	1	7	7536
ENST00000428855	24607663	24615124	24629001	1	7	7543
ENST00000425895	24609461	24628995	24629001	1	15	7550
ENST00000474191	24610365	24615971	24629001	1	4	7565
ENST00000487766	24614861	24620832	24629001	1	3	7569
ENST00000466310	24620407	24628975	24629001	1	8	7572
ENST00000401885	24627179	24628995	24629001	1	6	7580
ENST00000404532	24627251	24628974	24629001	1	6	7586
ENST00000403838	24627254	24629004	24629001	1	5	7592
ENST00000404223	24627407	24628995	24629004	1	4	7597
ENST00000404920	24627443	24628838	24629004	1	5	7601
ENST00000490087	24627875	24628975	24629004	1	3	7606
ENST00000447261	24632914	24647759	24629004	1	4	7609
ENST00000621462	24632953	24650011	24647759	1	6	7613
ENST00000382243	24644736	24650831	24650011	1	7	7619
ENST00000611425	24647698	24650002	24650831	1	2	7626
ENST00000614808	24648245	24653355	24650831	1	3	7628
ENST00000436994	24657480	24658764	24653355	2	1	7631
ENST00000430731	24686167	24686678	24658764	1	1	7632
ENST00000409926	24686922	24688086	24686678	1	1	7633
ENST00000633827	24691121	24696002	24688086	2	2	7634
ENST00000456260	24703347	24703502	24696002	1	1	7636
ENST00000442565	24712291	24712519	24703502	1	1	7637
ENST00000616349	24719033	24762522	24712519	2	20	7638
ENST00000332271	24719033	24774715	24762522	2	21	7658
ENST00000533313	24719249	24774476	24774715	2	22	7679
ENST00000527701	24719249	24774476	24774715	2	22	7701
ENST00000532537	24719471	24774719	24774715	2	21	7723
ENST00000610372	24806168	24926843	24774719	1	25	7744
ENST00000400358	24806268	24927577	24926843	1	25	7769
ENST00000470591	24806306	24814191	24927577	1	4	7794
ENST00000400359	24806318	24925136	24927577	1	26	7798
ENST00000473458	24843459	24925136	24927577	1	22	7824
ENST00000480523	24844740	24924592	24927577	1	23	7846
ENST00000362913	24901146	24901213	24927577	2	1	7869
ENST00000407886	24935109	24946694	24927577	2	4	7870
ENST00000423535	24935240	24939534	24946694	2	3	7874
ENST00000406486	24952729	25194456	24946694	1	14	7877
ENST00000623888	25009684	25015071	25194456	2	1	7891
ENST00000624101	25022593	25024651	25194456	2	1	7892
ENST00000358431	25027973	25197443	25194456	1	11	7893
ENST00000494730	25040580	25186450	25197443	1	6	7904
ENST00000461374	25041312	25049688	25197443	1	2	7910
ENST00000623239	25048966	25051965	25197443	2	1	7912
ENST00000623980	25052121	25065240	25197443	2	1	7913
ENST00000401395	25069968	25197447	25197443	1	8	7914
ENST00000366110	25102432	25112691	25197447	2	5	7922
ENST00000637069	25111841	25197398	25197447	1	8	7927
ENST00000604037	25179308	25179553	25197447	2	1	7935
ENST00000215855	25199849	25207362	25197447	1	6	7936
ENST00000404334	25199872	25207266	25207362	1	5	7942
ENST00000454253	25212741	25213684	25207362	1	2	7947
ENST00000398215	25219521	25231868	25213684	1	6	7949
ENST00000623422	25251522	25252601	25231868	2	1	7955
ENST00000411511	25279528	25282290	25252601	2	2	7956
ENST00000432495	25281285	25282673	25282290	2	3	7958
ENST00000412472	25318255	25320079	25282673	1	2	7961
ENST00000433457	25327251	25339974	25320079	1	4	7963
ENST00000434827	25349542	25350321	25339974	2	1	7967
ENST00000467672	25351417	25362556	25350321	2	4	7968
ENST00000610821	25351420	25362556	25362556	2	4	7972
ENST00000402859	25351420	25381576	25362556	2	6	7976
ENST00000444995	25351456	25405376	25381576	2	7	7982
ENST00000402785	25351461	25360188	25405376	2	4	7989
ENST00000474163	25351787	25360224	25405376	2	4	7993
ENST00000484509	25354756	25357805	25405376	2	2	7997
ENST00000468442	25360081	25381530	25405376	2	4	7999
ENST00000609330	25434323	25435069	25405376	2	1	8003
ENST00000609964	25436311	25436914	25435069	1	1	8004
ENST00000603243	25437305	25437822	25436914	2	2	8005
ENST00000382734	25448104	25461677	25437822	1	5	8007
ENST00000615588	25455645	25455710	25461677	1	1	8012
ENST00000415709	25455711	25459680	25461677	1	3	8013
ENST00000354451	25455717	25511627	25461677	1	6	8016
ENST00000509460	25455795	25520853	25511627	1	5	8022
ENST00000609084	25459975	25461667	25520853	1	1	8027
ENST00000609475	25476217	25479970	25520853	1	1	8028
ENST00000609513	25518034	25520852	25520853	1	1	8029
ENST00000412773	25561116	25564461	25520853	2	2	8030
ENST00000422876	25561123	25564149	25564461	2	2	8032
ENST00000453811	25563100	25564258	25564461	2	3	8034
ENST00000324198	25564848	25729293	25564461	1	21	8037
ENST00000619906	25564911	25723017	25729293	1	23	8058
ENST00000455558	25565106	25684567	25729293	1	9	8081
ENST00000413494	25580240	25581381	25729293	2	2	8090
ENST00000418510	25647260	25649231	25729293	1	2	8092
ENST00000410653	25715040	25715168	25729293	2	1	8094
ENST00000536101	25742143	26027765	25729293	1	43	8095
ENST00000335473	25742152	26031040	26027765	1	44	8138
ENST00000407587	25742233	26030643	26031040	1	44	8182
ENST00000624255	25756317	25756668	26031040	2	1	8226
ENST00000539302	25761033	26030585	26031040	1	42	8227
ENST00000418374	25770026	26027765	26031040	1	39	8269
ENST00000453457	25876853	25901041	26031040	2	6	8308
ENST00000600211	25883395	25901049	26031040	2	5	8314
ENST00000597284	25892225	25901032	26031040	2	4	8319
ENST00000595102	25892362	25898997	26031040	2	3	8323
ENST00000593715	25892397	25895594	26031040	2	2	8326
ENST00000594585	25892397	25900621	26031040	2	3	8328
ENST00000609157	25892397	25901009	26031040	2	5	8331
ENST00000597614	25892399	25896846	26031040	2	2	8336
ENST00000599080	25892399	25901066	26031040	2	4	8338
ENST00000597548	25892404	25900629	26031040	2	3	8342
ENST00000596813	25892413	25895642	26031040	2	2	8345
ENST00000609820	25892436	25896743	26031040	2	3	8347
ENST00000608921	25892436	25896755	26031040	2	3	8350
ENST00000608507	25892436	25898993	26031040	2	4	8353
ENST00000608115	25892436	25901015	26031040	2	4	8357
ENST00000609570	25892436	25901035	26031040	2	3	8361
ENST00000609275	25892436	25901066	26031040	2	6	8364
ENST00000609889	25892436	25903245	26031040	2	4	8370
ENST00000608257	25892436	25903246	26031040	2	3	8374
ENST00000609809	25892437	25897595	26031040	2	2	8377
ENST00000609823	25892443	25900472	26031040	2	3	8379
ENST00000607895	25892444	25900536	26031040	2	2	8382
ENST00000594542	25892464	25898915	26031040	2	2	8384
ENST00000600269	25894693	25899819	26031040	2	2	8386
ENST00000599792	25894849	25899826	26031040	2	2	8388
ENST00000594856	25895141	25898751	26031040	2	2	8390
ENST00000600903	25897463	25898632	26031040	2	3	8392
ENST00000595093	25898932	25899826	26031040	2	2	8395
ENST00000534908	25901177	25903763	26031040	1	3	8397
ENST00000536204	25901177	25903796	26031040	1	3	8400
ENST00000539544	25953534	25965070	26031040	1	3	8403
ENST00000543971	25955314	26030644	26031040	1	5	8406
ENST00000436423	25959073	25983525	26031040	2	2	8411
ENST00000411124	25963982	25964272	26031040	2	1	8413
ENST00000440996	26006388	26006531	26031040	2	1	8414
ENST00000540454	26027048	26030643	26031040	1	3	8415
ENST00000420391	26161833	26164302	26031040	1	2	8418
ENST00000434510	26161909	26163213	26164302	2	3	8420
ENST00000404234	26169473	26380470	26164302	1	17	8423
ENST00000529632	26169473	26383596	26380470	1	16	8440
ENST00000360929	26169513	26383595	26383596	1	15	8456
ENST00000629590	26169574	26380372	26383596	1	16	8471
ENST00000248933	26169574	26380372	26383596	1	17	8487
ENST00000343706	26169657	26380333	26383596	1	15	8504
ENST00000414989	26241330	26254091	26383596	2	5	8519
ENST00000403121	26292250	26380467	26383596	1	14	8524
ENST00000402979	26292250	26380467	26383596	1	16	8538
ENST00000483291	26347788	26351455	26383596	1	2	8554
ENST00000494013	26364748	26377719	26383596	1	4	8556
ENST00000516458	26390666	26390775	26383596	2	1	8560
ENST00000450463	26422070	26423192	26390775	2	2	8561
ENST00000215906	26429272	26445014	26423192	1	4	8563
ENST00000519774	26443422	26464014	26445014	2	4	8567
ENST00000493455	26444226	26464191	26464014	2	4	8571
ENST00000491142	26451479	26452891	26464191	2	2	8575
ENST00000398145	26451479	26483811	26464191	2	14	8577
ENST00000429411	26452082	26479447	26483811	2	13	8591
ENST00000464362	26452082	26479545	26483811	2	12	8604
ENST00000402105	26452082	26479680	26483811	2	12	8616
ENST00000336873	26452082	26483794	26483811	2	14	8628
ENST00000439453	26452082	26483835	26483811	2	14	8642
ENST00000466781	26452082	26483836	26483835	2	13	8656
ENST00000496385	26453111	26479487	26483836	2	9	8669
ENST00000485842	26453645	26472949	26483836	2	7	8678
ENST00000422379	26464238	26483782	26483836	2	12	8685
ENST00000459918	26465520	26477010	26483836	2	8	8697
ENST00000481910	26475369	26479410	26483836	2	2	8705
ENST00000483631	26476990	26483835	26483836	2	3	8707
ENST00000479064	26481834	26483835	26483836	2	3	8710
ENST00000473782	26481857	26483827	26483836	2	3	8713
ENST00000215917	26483876	26494657	26483836	1	7	8716
ENST00000477945	26487981	26491069	26494657	1	4	8723
ENST00000471799	26490772	26491831	26494657	1	2	8727
ENST00000619735	26491224	26510706	26494657	2	13	8729
ENST00000407690	26491224	26512504	26510706	2	15	8742
ENST00000492137	26491926	26494618	26512504	2	2	8757
ENST00000407431	26491926	26512376	26512504	2	14	8759
ENST00000407148	26491926	26512495	26512504	2	14	8773
ENST00000405938	26491985	26512498	26512504	2	16	8787
ENST00000481357	26498702	26499390	26512504	2	2	8803
ENST00000450493	26499413	26506331	26512504	2	4	8805
ENST00000496523	26499536	26506104	26512504	2	4	8809
ENST00000493698	26502035	26506711	26512504	2	3	8813
ENST00000479489	26506672	26512504	26512504	2	5	8816
ENST00000472918	26506737	26512477	26512504	2	4	8821
ENST00000455080	26506773	26512459	26512504	2	6	8825
ENST00000418876	26506873	26512477	26512504	2	6	8831
ENST00000420242	26506877	26512495	26512504	2	5	8837
ENST00000440258	26510144	26512488	26512504	2	5	8842
ENST00000464449	26511688	26512494	26512504	2	2	8847
ENST00000566814	26512536	26514567	26512504	1	1	8849
ENST00000565764	26512554	26513911	26514567	1	2	8850
ENST00000338754	26521982	26590162	26514567	2	7	8852
ENST00000398110	26525745	26565367	26590162	2	7	8859
ENST00000403880	26525745	26596716	26590162	2	8	8866
ENST00000445720	26535894	26540870	26596716	2	2	8874
ENST00000442495	26541205	26590124	26596716	2	2	8876
ENST00000454778	26541270	26550652	26596716	2	3	8878
ENST00000440953	26541438	26590124	26596716	2	4	8881
ENST00000453117	26541484	26565725	26596716	2	2	8885
ENST00000450022	26541489	26590124	26596716	2	4	8887
ENST00000408833	26555211	26555322	26596716	2	1	8891
ENST00000395823	26560525	26561087	26596716	1	1	8892
ENST00000215939	26599277	26618087	26596716	2	6	8893
ENST00000354760	26621963	26630671	26618087	1	6	8899
ENST00000466315	26621982	26630640	26630671	1	5	8905
ENST00000425548	26644888	26645335	26630671	2	1	8910
ENST00000421867	26646427	26665876	26645335	1	3	8911
ENST00000418918	26646639	26665638	26665876	1	3	8914
ENST00000440347	26647210	26665736	26665876	1	4	8917
ENST00000450203	26647223	26665908	26665876	1	3	8921
ENST00000430483	26647227	26665808	26665908	1	4	8924
ENST00000439738	26657225	26665871	26665908	1	3	8928
ENST00000422403	26657255	26665768	26665908	1	4	8931
ENST00000436238	26657255	26666194	26665908	1	3	8935
ENST00000425476	26657266	26665814	26666194	1	3	8938
ENST00000455640	26657279	26665917	26666194	1	3	8941
ENST00000451141	26657279	26665948	26666194	1	2	8944
ENST00000452429	26657283	26666022	26666194	1	4	8946
ENST00000413665	26657457	26666179	26666194	1	3	8950
ENST00000616469	26657467	26676474	26666194	1	4	8953
ENST00000620145	26657519	26676474	26676474	1	5	8957
ENST00000616213	26657519	26676474	26676474	1	4	8962
ENST00000613780	26657519	26676474	26676474	1	5	8966
ENST00000617016	26657520	26657654	26676474	1	1	8971
ENST00000458302	26657587	26665851	26676474	1	4	8972
ENST00000419237	26657588	26666037	26676474	1	2	8976
ENST00000449717	26657610	26665678	26676474	1	4	8978
ENST00000453023	26657613	26665792	26676474	1	3	8982
ENST00000382641	26667692	26672653	26676474	2	3	8985
ENST00000618919	26671401	26671549	26676474	1	1	8988
ENST00000613562	26672163	26672247	26676474	1	1	8989
ENST00000444388	26672766	26734454	26676474	1	5	8990
ENST00000450963	26672776	26776847	26734454	1	5	8995
ENST00000449017	26672790	26717458	26776847	1	3	9000
ENST00000435162	26672804	26778634	26776847	1	5	9003
ENST00000437071	26672804	26780206	26778634	1	6	9008
ENST00000440816	26672813	26776881	26780206	1	5	9014
ENST00000421253	26672855	26718391	26780206	1	3	9019
ENST00000613656	26673253	26673629	26780206	1	1	9022
ENST00000446336	26717251	26742837	26780206	1	3	9023
ENST00000417083	26717368	26722171	26780206	1	3	9026
ENST00000434868	26858633	26865785	26780206	1	3	9029
ENST00000422915	26886908	26887547	26865785	2	2	9032
ENST00000447149	26903291	26908112	26887547	1	3	9034
ENST00000438113	26903339	26920610	26908112	1	3	9037
ENST00000623027	27019368	27024549	26920610	1	1	9040
ENST00000363573	27035886	27035990	27024549	1	1	9041
ENST00000623814	27040196	27041493	27035990	1	1	9042
ENST00000624792	27044000	27045314	27041493	1	1	9043
ENST00000453934	27048143	27060517	27045314	2	2	9044
ENST00000623947	27102765	27107018	27060517	1	1	9046
ENST00000430468	27143477	27159877	27107018	1	2	9047
ENST00000427360	27204210	27205125	27159877	1	2	9049
ENST00000444114	27221348	27224726	27205125	2	3	9051
ENST00000418271	27223296	27224656	27224726	2	3	9054
ENST00000449126	27276239	27286348	27224726	1	3	9057
ENST00000454387	27307482	27318537	27286348	2	3	9060
ENST00000426467	27310650	27317455	27318537	1	2	9063
ENST00000413244	27331786	27379264	27318537	1	4	9065
ENST00000625043	27414461	27415204	27379264	2	1	9069
ENST00000623572	27414492	27419712	27415204	2	2	9070
ENST00000440477	27457246	27460059	27419712	2	2	9072
ENST00000415655	27563838	27573572	27460059	2	3	9074
ENST00000440255	27676558	27714969	27573572	2	5	9077
ENST00000422833	27707579	27709930	27714969	1	2	9082
ENST00000417957	27716479	27721676	27714969	1	2	9084
ENST00000302326	27748276	27801497	27721676	2	2	9086
ENST00000424656	27750063	27796895	27801497	2	3	9088
ENST00000497225	27750677	27791882	27801497	2	2	9091
ENST00000335272	27851668	27919267	27801497	2	12	9093
ENST00000320996	27851669	27919254	27919267	2	11	9105
ENST00000455418	27851669	27919305	27919267	2	11	9116
ENST00000634017	27853578	27919198	27919305	2	12	9127
ENST00000477861	27854905	27898072	27919305	2	8	9139
ENST00000493007	27858430	27860614	27919305	2	2	9147
ENST00000415296	27860195	27920133	27919305	2	9	9149
ENST00000436663	27873774	27919213	27920133	2	8	9158
ENST00000465179	27894160	27896701	27920133	2	2	9166
ENST00000460566	27896899	27919255	27920133	2	5	9168
ENST00000471825	27910447	27919243	27920133	2	3	9173
ENST00000430853	27919375	27993291	27920133	1	4	9176
ENST00000614690	27919383	27919544	27993291	1	1	9180
ENST00000424161	27919391	27997630	27993291	1	3	9181
ENST00000419253	27919400	27986391	27997630	1	2	9184
ENST00000454741	27919420	28002678	27997630	1	5	9186
ENST00000453632	27919428	27997774	28002678	1	3	9191
ENST00000436996	27919436	27922569	28002678	1	2	9194
ENST00000454996	27919439	27986341	28002678	1	3	9196
ENST00000428818	27919456	27924962	28002678	1	2	9199
ENST00000435348	27919456	27997666	28002678	1	4	9201
ENST00000434221	27919456	27997699	28002678	1	4	9205
ENST00000437713	27919469	27924962	28002678	1	3	9209
